r_Cl_64micl g_Cl_64micl r_Cl_32micl g_Cl_32micl r_Cl_16micl g_Cl_16micl r_Cl_8micl g_Cl_8micl r_CsPbBr2_10m g_CsPbBr2_10m r_I_8micl g_I_8micl r_I_16micl g_I_16micl r_I_32micl g_I_32micl r_I_64micl g_I_64micl
1.23600000e+01 3.86759000e-01 1.23600000e+01 3.34425000e-01 1.23600000e+01 2.56789000e-01 1.23600000e+01 2.28139000e-01 1.23600000e+01 1.60191000e-01 1.23600000e+01 8.92439000e-02 1.23600000e+01 5.43090000e-02 1.23600000e+01 2.47604000e-02 1.23600000e+01 -1.07421000e-02
1.23700000e+01 4.00284000e-01 1.23700000e+01 3.46595000e-01 1.23700000e+01 2.66139000e-01 1.23700000e+01 2.37070000e-01 1.23700000e+01 1.69051000e-01 1.23700000e+01 9.19072000e-02 1.23700000e+01 5.80400000e-02 1.23700000e+01 2.76145000e-02 1.23700000e+01 -8.76816000e-03
1.23800000e+01 4.13608000e-01 1.23800000e+01 3.58481000e-01 1.23800000e+01 2.75337000e-01 1.23800000e+01 2.45890000e-01 1.23800000e+01 1.77733000e-01 1.23800000e+01 9.46797000e-02 1.23800000e+01 6.17096000e-02 1.23800000e+01 3.03920000e-02 1.23800000e+01 -6.81499000e-03
1.23900000e+01 4.26654000e-01 1.23900000e+01 3.70016000e-01 1.23900000e+01 2.84351000e-01 1.23900000e+01 2.54576000e-01 1.23900000e+01 1.86186000e-01 1.23900000e+01 9.75948000e-02 1.23900000e+01 6.53280000e-02 1.23900000e+01 3.31044000e-02 1.23900000e+01 -4.87984000e-03
1.24000000e+01 4.39354000e-01 1.24000000e+01 3.81148000e-01 1.24000000e+01 2.93155000e-01 1.24000000e+01 2.63111000e-01 1.24000000e+01 1.94363000e-01 1.24000000e+01 1.00683000e-01 1.24000000e+01 6.89079000e-02 1.24000000e+01 3.57670000e-02 1.24000000e+01 -2.95858000e-03
1.24100000e+01 4.51650000e-01 1.24100000e+01 3.91836000e-01 1.24100000e+01 3.01729000e-01 1.24100000e+01 2.71482000e-01 1.24100000e+01 2.02222000e-01 1.24100000e+01 1.03970000e-01 1.24100000e+01 7.24635000e-02 1.24100000e+01 3.83980000e-02 1.24100000e+01 -1.04580000e-03
1.24200000e+01 4.63498000e-01 1.24200000e+01 4.02051000e-01 1.24200000e+01 3.10061000e-01 1.24200000e+01 2.79678000e-01 1.24200000e+01 2.09729000e-01 1.24200000e+01 1.07480000e-01 1.24200000e+01 7.60111000e-02 1.24200000e+01 4.10182000e-02 1.24200000e+01 8.65139000e-04
1.24300000e+01 4.74863000e-01 1.24300000e+01 4.11779000e-01 1.24300000e+01 3.18144000e-01 1.24300000e+01 2.87696000e-01 1.24300000e+01 2.16857000e-01 1.24300000e+01 1.11229000e-01 1.24300000e+01 7.95680000e-02 1.24300000e+01 4.36504000e-02 1.24300000e+01 2.78197000e-03
1.24400000e+01 4.85722000e-01 1.24400000e+01 4.21018000e-01 1.24400000e+01 3.25979000e-01 1.24400000e+01 2.95535000e-01 1.24400000e+01 2.23585000e-01 1.24400000e+01 1.15232000e-01 1.24400000e+01 8.31522000e-02 1.24400000e+01 4.63190000e-02 1.24400000e+01 4.71335000e-03
1.24500000e+01 4.96056000e-01 1.24500000e+01 4.29775000e-01 1.24500000e+01 3.33572000e-01 1.24500000e+01 3.03200000e-01 1.24500000e+01 2.29895000e-01 1.24500000e+01 1.19499000e-01 1.24500000e+01 8.67830000e-02 1.24500000e+01 4.90503000e-02 1.24500000e+01 6.66914000e-03
1.24600000e+01 5.05878000e-01 1.24600000e+01 4.38084000e-01 1.24600000e+01 3.40945000e-01 1.24600000e+01 3.10703000e-01 1.24600000e+01 2.35795000e-01 1.24600000e+01 1.24029000e-01 1.24600000e+01 9.04776000e-02 1.24600000e+01 5.18683000e-02 1.24600000e+01 8.65878000e-03
1.24700000e+01 5.15199000e-01 1.24700000e+01 4.45983000e-01 1.24700000e+01 3.48120000e-01 1.24700000e+01 3.18062000e-01 1.24700000e+01 2.41290000e-01 1.24700000e+01 1.28816000e-01 1.24700000e+01 9.42527000e-02 1.24700000e+01 5.47966000e-02 1.24700000e+01 1.06920000e-02
1.24800000e+01 5.24042000e-01 1.24800000e+01 4.53519000e-01 1.24800000e+01 3.55127000e-01 1.24800000e+01 3.25295000e-01 1.24800000e+01 2.46399000e-01 1.24800000e+01 1.33853000e-01 1.24800000e+01 9.81236000e-02 1.24800000e+01 5.78571000e-02 1.24800000e+01 1.27785000e-02
1.24900000e+01 5.32437000e-01 1.24900000e+01 4.60747000e-01 1.24900000e+01 3.62002000e-01 1.24900000e+01 3.32426000e-01 1.24900000e+01 2.51145000e-01 1.24900000e+01 1.39124000e-01 1.24900000e+01 1.02104000e-01 1.24900000e+01 6.10691000e-02 1.24900000e+01 1.49271000e-02
1.25000000e+01 5.40421000e-01 1.25000000e+01 4.67731000e-01 1.25000000e+01 3.68782000e-01 1.25000000e+01 3.39483000e-01 1.25000000e+01 2.55562000e-01 1.25000000e+01 1.44612000e-01 1.25000000e+01 1.06204000e-01 1.25000000e+01 6.44486000e-02 1.25000000e+01 1.71462000e-02
1.25100000e+01 5.48036000e-01 1.25100000e+01 4.74536000e-01 1.25100000e+01 3.75510000e-01 1.25100000e+01 3.46494000e-01 1.25100000e+01 2.59690000e-01 1.25100000e+01 1.50293000e-01 1.25100000e+01 1.10432000e-01 1.25100000e+01 6.80080000e-02 1.25100000e+01 1.94429000e-02
1.25200000e+01 5.55325000e-01 1.25200000e+01 4.81231000e-01 1.25200000e+01 3.82232000e-01 1.25200000e+01 3.53492000e-01 1.25200000e+01 2.63576000e-01 1.25200000e+01 1.56142000e-01 1.25200000e+01 1.14793000e-01 1.25200000e+01 7.17553000e-02 1.25200000e+01 2.18229000e-02
1.25300000e+01 5.62333000e-01 1.25300000e+01 4.87885000e-01 1.25300000e+01 3.88992000e-01 1.25300000e+01 3.60508000e-01 1.25300000e+01 2.67269000e-01 1.25300000e+01 1.62128000e-01 1.25300000e+01 1.19290000e-01 1.25300000e+01 7.56938000e-02 1.25300000e+01 2.42906000e-02
1.25400000e+01 5.69107000e-01 1.25400000e+01 4.94563000e-01 1.25400000e+01 3.95835000e-01 1.25400000e+01 3.67576000e-01 1.25400000e+01 2.70827000e-01 1.25400000e+01 1.68221000e-01 1.25400000e+01 1.23920000e-01 1.25400000e+01 7.98222000e-02 1.25400000e+01 2.68485000e-02
1.25500000e+01 5.75687000e-01 1.25500000e+01 5.01326000e-01 1.25500000e+01 4.02805000e-01 1.25500000e+01 3.74726000e-01 1.25500000e+01 2.74307000e-01 1.25500000e+01 1.74388000e-01 1.25500000e+01 1.28680000e-01 1.25500000e+01 8.41338000e-02 1.25500000e+01 2.94971000e-02
1.25600000e+01 5.82111000e-01 1.25600000e+01 5.08228000e-01 1.25600000e+01 4.09940000e-01 1.25600000e+01 3.81989000e-01 1.25600000e+01 2.77768000e-01 1.25600000e+01 1.80595000e-01 1.25600000e+01 1.33562000e-01 1.25600000e+01 8.86173000e-02 1.25600000e+01 3.22353000e-02
1.25700000e+01 5.88410000e-01 1.25700000e+01 5.15316000e-01 1.25700000e+01 4.17278000e-01 1.25700000e+01 3.89394000e-01 1.25700000e+01 2.81269000e-01 1.25700000e+01 1.86812000e-01 1.25700000e+01 1.38555000e-01 1.25700000e+01 9.32566000e-02 1.25700000e+01 3.50597000e-02
1.25800000e+01 5.94607000e-01 1.25800000e+01 5.22627000e-01 1.25800000e+01 4.24850000e-01 1.25800000e+01 3.96968000e-01 1.25800000e+01 2.84870000e-01 1.25800000e+01 1.93005000e-01 1.25800000e+01 1.43646000e-01 1.25800000e+01 9.80326000e-02 1.25800000e+01 3.79661000e-02
1.25900000e+01 6.00717000e-01 1.25900000e+01 5.30185000e-01 1.25900000e+01 4.32681000e-01 1.25900000e+01 4.04731000e-01 1.25900000e+01 2.88626000e-01 1.25900000e+01 1.99145000e-01 1.25900000e+01 1.48821000e-01 1.25900000e+01 1.02920000e-01 1.25900000e+01 4.09469000e-02
1.26000000e+01 6.06745000e-01 1.26000000e+01 5.37998000e-01 1.26000000e+01 4.40785000e-01 1.26000000e+01 4.12699000e-01 1.26000000e+01 2.92587000e-01 1.26000000e+01 2.05207000e-01 1.26000000e+01 1.54060000e-01 1.26000000e+01 1.07890000e-01 1.26000000e+01 4.39926000e-02
1.26100000e+01 6.12686000e-01 1.26100000e+01 5.46061000e-01 1.26100000e+01 4.49168000e-01 1.26100000e+01 4.20884000e-01 1.26100000e+01 2.96798000e-01 1.26100000e+01 2.11168000e-01 1.26100000e+01 1.59346000e-01 1.26100000e+01 1.12913000e-01 1.26100000e+01 4.70931000e-02
1.26200000e+01 6.18524000e-01 1.26200000e+01 5.54358000e-01 1.26200000e+01 4.57831000e-01 1.26200000e+01 4.29291000e-01 1.26200000e+01 3.01297000e-01 1.26200000e+01 2.17011000e-01 1.26200000e+01 1.64660000e-01 1.26200000e+01 1.17957000e-01 1.26200000e+01 5.02367000e-02
1.26300000e+01 6.24231000e-01 1.26300000e+01 5.62857000e-01 1.26300000e+01 4.66763000e-01 1.26300000e+01 4.37922000e-01 1.26300000e+01 3.06115000e-01 1.26300000e+01 2.22722000e-01 1.26300000e+01 1.69984000e-01 1.26300000e+01 1.22990000e-01 1.26300000e+01 5.34112000e-02
1.26400000e+01 6.29770000e-01 1.26400000e+01 5.71514000e-01 1.26400000e+01 4.75948000e-01 1.26400000e+01 4.46771000e-01 1.26400000e+01 3.11275000e-01 1.26400000e+01 2.28293000e-01 1.26400000e+01 1.75299000e-01 1.26400000e+01 1.27980000e-01 1.26400000e+01 5.66033000e-02
1.26500000e+01 6.35094000e-01 1.26500000e+01 5.80270000e-01 1.26500000e+01 4.85356000e-01 1.26500000e+01 4.55828000e-01 1.26500000e+01 3.16793000e-01 1.26500000e+01 2.33720000e-01 1.26500000e+01 1.80588000e-01 1.26500000e+01 1.32897000e-01 1.26500000e+01 5.97997000e-02
1.26600000e+01 6.40146000e-01 1.26600000e+01 5.89057000e-01 1.26600000e+01 4.94953000e-01 1.26600000e+01 4.65075000e-01 1.26600000e+01 3.22674000e-01 1.26600000e+01 2.39007000e-01 1.26600000e+01 1.85838000e-01 1.26600000e+01 1.37712000e-01 1.26600000e+01 6.29869000e-02
1.26700000e+01 6.44863000e-01 1.26700000e+01 5.97795000e-01 1.26700000e+01 5.04695000e-01 1.26700000e+01 4.74491000e-01 1.26700000e+01 3.28916000e-01 1.26700000e+01 2.44161000e-01 1.26700000e+01 1.91034000e-01 1.26700000e+01 1.42400000e-01 1.26700000e+01 6.61516000e-02
1.26800000e+01 6.49174000e-01 1.26800000e+01 6.06395000e-01 1.26800000e+01 5.14531000e-01 1.26800000e+01 4.84047000e-01 1.26800000e+01 3.35508000e-01 1.26800000e+01 2.49193000e-01 1.26800000e+01 1.96166000e-01 1.26800000e+01 1.46937000e-01 1.26800000e+01 6.92814000e-02
1.26900000e+01 6.53003000e-01 1.26900000e+01 6.14764000e-01 1.26900000e+01 5.24404000e-01 1.26900000e+01 4.93711000e-01 1.26900000e+01 3.42430000e-01 1.26900000e+01 2.54121000e-01 1.26900000e+01 2.01227000e-01 1.26900000e+01 1.51306000e-01 1.26900000e+01 7.23646000e-02
1.27000000e+01 6.56272000e-01 1.27000000e+01 6.22800000e-01 1.27000000e+01 5.34252000e-01 1.27000000e+01 5.03446000e-01 1.27000000e+01 3.49655000e-01 1.27000000e+01 2.58965000e-01 1.27000000e+01 2.06212000e-01 1.27000000e+01 1.55495000e-01 1.27000000e+01 7.53907000e-02
1.27100000e+01 6.58897000e-01 1.27100000e+01 6.30401000e-01 1.27100000e+01 5.44008000e-01 1.27100000e+01 5.13211000e-01 1.27100000e+01 3.57150000e-01 1.27100000e+01 2.63749000e-01 1.27100000e+01 2.11120000e-01 1.27100000e+01 1.59493000e-01 1.27100000e+01 7.83504000e-02
1.27200000e+01 6.60785000e-01 1.27200000e+01 6.37452000e-01 1.27200000e+01 5.53596000e-01 1.27200000e+01 5.22961000e-01 1.27200000e+01 3.64877000e-01 1.27200000e+01 2.68500000e-01 1.27200000e+01 2.15951000e-01 1.27200000e+01 1.63297000e-01 1.27200000e+01 8.12348000e-02
1.27300000e+01 6.61868000e-01 1.27300000e+01 6.43858000e-01 1.27300000e+01 5.62948000e-01 1.27300000e+01 5.32646000e-01 1.27300000e+01 3.72785000e-01 1.27300000e+01 2.73247000e-01 1.27300000e+01 2.20712000e-01 1.27300000e+01 1.66912000e-01 1.27300000e+01 8.40393000e-02
1.27400000e+01 6.62072000e-01 1.27400000e+01 6.49523000e-01 1.27400000e+01 5.71990000e-01 1.27400000e+01 5.42219000e-01 1.27400000e+01 3.80823000e-01 1.27400000e+01 2.78019000e-01 1.27400000e+01 2.25411000e-01 1.27400000e+01 1.70347000e-01 1.27400000e+01 8.67599000e-02
1.27500000e+01 6.61327000e-01 1.27500000e+01 6.54354000e-01 1.27500000e+01 5.80650000e-01 1.27500000e+01 5.51627000e-01 1.27500000e+01 3.88939000e-01 1.27500000e+01 2.82844000e-01 1.27500000e+01 2.30056000e-01 1.27500000e+01 1.73614000e-01 1.27500000e+01 8.93942000e-02
1.27600000e+01 6.59569000e-01 1.27600000e+01 6.58267000e-01 1.27600000e+01 5.88859000e-01 1.27600000e+01 5.60820000e-01 1.27600000e+01 3.97077000e-01 1.27600000e+01 2.87748000e-01 1.27600000e+01 2.34660000e-01 1.27600000e+01 1.76733000e-01 1.27600000e+01 9.19420000e-02
1.27700000e+01 6.56745000e-01 1.27700000e+01 6.61187000e-01 1.27700000e+01 5.96549000e-01 1.27700000e+01 5.69745000e-01 1.27700000e+01 4.05181000e-01 1.27700000e+01 2.92758000e-01 1.27700000e+01 2.39235000e-01 1.27700000e+01 1.79723000e-01 1.27700000e+01 9.44042000e-02
1.27800000e+01 6.52808000e-01 1.27800000e+01 6.63048000e-01 1.27800000e+01 6.03657000e-01 1.27800000e+01 5.78351000e-01 1.27800000e+01 4.13195000e-01 1.27800000e+01 2.97893000e-01 1.27800000e+01 2.43795000e-01 1.27800000e+01 1.82612000e-01 1.27800000e+01 9.67835000e-02
1.27900000e+01 6.47723000e-01 1.27900000e+01 6.63797000e-01 1.27900000e+01 6.10123000e-01 1.27900000e+01 5.86587000e-01 1.27900000e+01 4.21064000e-01 1.27900000e+01 3.03172000e-01 1.27900000e+01 2.48354000e-01 1.27900000e+01 1.85425000e-01 1.27900000e+01 9.90841000e-02
1.28000000e+01 6.41467000e-01 1.28000000e+01 6.63392000e-01 1.28000000e+01 6.15894000e-01 1.28000000e+01 5.94403000e-01 1.28000000e+01 4.28735000e-01 1.28000000e+01 3.08606000e-01 1.28000000e+01 2.52924000e-01 1.28000000e+01 1.88191000e-01 1.28000000e+01 1.01311000e-01
1.28100000e+01 6.34024000e-01 1.28100000e+01 6.61807000e-01 1.28100000e+01 6.20923000e-01 1.28100000e+01 6.01752000e-01 1.28100000e+01 4.36159000e-01 1.28100000e+01 3.14202000e-01 1.28100000e+01 2.57517000e-01 1.28100000e+01 1.90939000e-01 1.28100000e+01 1.03471000e-01
1.28200000e+01 6.25395000e-01 1.28200000e+01 6.59024000e-01 1.28200000e+01 6.25168000e-01 1.28200000e+01 6.08587000e-01 1.28200000e+01 4.43289000e-01 1.28200000e+01 3.19960000e-01 1.28200000e+01 2.62143000e-01 1.28200000e+01 1.93698000e-01 1.28200000e+01 1.05570000e-01
1.28300000e+01 6.15588000e-01 1.28300000e+01 6.55041000e-01 1.28300000e+01 6.28595000e-01 1.28300000e+01 6.14865000e-01 1.28300000e+01 4.50083000e-01 1.28300000e+01 3.25875000e-01 1.28300000e+01 2.66809000e-01 1.28300000e+01 1.96495000e-01 1.28300000e+01 1.07615000e-01
1.28400000e+01 6.04624000e-01 1.28400000e+01 6.49867000e-01 1.28400000e+01 6.31174000e-01 1.28400000e+01 6.20544000e-01 1.28400000e+01 4.56504000e-01 1.28400000e+01 3.31932000e-01 1.28400000e+01 2.71519000e-01 1.28400000e+01 1.99355000e-01 1.28400000e+01 1.09614000e-01
1.28500000e+01 5.92521000e-01 1.28500000e+01 6.43512000e-01 1.28500000e+01 6.32874000e-01 1.28500000e+01 6.25577000e-01 1.28500000e+01 4.62512000e-01 1.28500000e+01 3.38114000e-01 1.28500000e+01 2.76274000e-01 1.28500000e+01 2.02299000e-01 1.28500000e+01 1.11574000e-01
1.28600000e+01 5.79324000e-01 1.28600000e+01 6.36008000e-01 1.28600000e+01 6.33682000e-01 1.28600000e+01 6.29929000e-01 1.28600000e+01 4.68080000e-01 1.28600000e+01 3.44392000e-01 1.28600000e+01 2.81070000e-01 1.28600000e+01 2.05345000e-01 1.28600000e+01 1.13501000e-01
1.28700000e+01 5.65092000e-01 1.28700000e+01 6.27409000e-01 1.28700000e+01 6.33594000e-01 1.28700000e+01 6.33570000e-01 1.28700000e+01 4.73187000e-01 1.28700000e+01 3.50731000e-01 1.28700000e+01 2.85900000e-01 1.28700000e+01 2.08505000e-01 1.28700000e+01 1.15402000e-01
1.28800000e+01 5.49883000e-01 1.28800000e+01 6.17764000e-01 1.28800000e+01 6.32606000e-01 1.28800000e+01 6.36469000e-01 1.28800000e+01 4.77813000e-01 1.28800000e+01 3.57092000e-01 1.28800000e+01 2.90750000e-01 1.28800000e+01 2.11784000e-01 1.28800000e+01 1.17282000e-01
1.28900000e+01 5.33759000e-01 1.28900000e+01 6.07127000e-01 1.28900000e+01 6.30718000e-01 1.28900000e+01 6.38596000e-01 1.28900000e+01 4.81944000e-01 1.28900000e+01 3.63428000e-01 1.28900000e+01 2.95606000e-01 1.28900000e+01 2.15184000e-01 1.28900000e+01 1.19146000e-01
1.29000000e+01 5.16788000e-01 1.29000000e+01 5.95558000e-01 1.29000000e+01 6.27934000e-01 1.29000000e+01 6.39923000e-01 1.29000000e+01 4.85565000e-01 1.29000000e+01 3.69691000e-01 1.29000000e+01 3.00445000e-01 1.29000000e+01 2.18699000e-01 1.29000000e+01 1.20996000e-01
1.29100000e+01 4.99043000e-01 1.29100000e+01 5.83121000e-01 1.29100000e+01 6.24261000e-01 1.29100000e+01 6.40424000e-01 1.29100000e+01 4.88667000e-01 1.29100000e+01 3.75825000e-01 1.29100000e+01 3.05245000e-01 1.29100000e+01 2.22319000e-01 1.29100000e+01 1.22835000e-01
1.29200000e+01 4.80595000e-01 1.29200000e+01 5.69880000e-01 1.29200000e+01 6.19707000e-01 1.29200000e+01 6.40075000e-01 1.29200000e+01 4.91242000e-01 1.29200000e+01 3.81774000e-01 1.29200000e+01 3.09977000e-01 1.29200000e+01 2.26026000e-01 1.29200000e+01 1.24662000e-01
1.29300000e+01 4.61518000e-01 1.29300000e+01 5.55899000e-01 1.29300000e+01 6.14285000e-01 1.29300000e+01 6.38855000e-01 1.29300000e+01 4.93283000e-01 1.29300000e+01 3.87480000e-01 1.29300000e+01 3.14612000e-01 1.29300000e+01 2.29800000e-01 1.29300000e+01 1.26478000e-01
1.29400000e+01 4.41887000e-01 1.29400000e+01 5.41242000e-01 1.29400000e+01 6.08004000e-01 1.29400000e+01 6.36740000e-01 1.29400000e+01 4.94783000e-01 1.29400000e+01 3.92881000e-01 1.29400000e+01 3.19114000e-01 1.29400000e+01 2.33612000e-01 1.29400000e+01 1.28280000e-01
1.29500000e+01 4.21772000e-01 1.29500000e+01 5.25967000e-01 1.29500000e+01 6.00878000e-01 1.29500000e+01 6.33713000e-01 1.29500000e+01 4.95736000e-01 1.29500000e+01 3.97919000e-01 1.29500000e+01 3.23451000e-01 1.29500000e+01 2.37433000e-01 1.29500000e+01 1.30065000e-01
1.29600000e+01 4.01242000e-01 1.29600000e+01 5.10131000e-01 1.29600000e+01 5.92918000e-01 1.29600000e+01 6.29754000e-01 1.29600000e+01 4.96134000e-01 1.29600000e+01 4.02536000e-01 1.29600000e+01 3.27587000e-01 1.29600000e+01 2.41226000e-01 1.29600000e+01 1.31829000e-01
1.29700000e+01 3.80360000e-01 1.29700000e+01 4.93785000e-01 1.29700000e+01 5.84134000e-01 1.29700000e+01 6.24846000e-01 1.29700000e+01 4.95969000e-01 1.29700000e+01 4.06675000e-01 1.29700000e+01 3.31485000e-01 1.29700000e+01 2.44955000e-01 1.29700000e+01 1.33567000e-01
1.29800000e+01 3.59186000e-01 1.29800000e+01 4.76973000e-01 1.29800000e+01 5.74536000e-01 1.29800000e+01 6.18974000e-01 1.29800000e+01 4.95228000e-01 1.29800000e+01 4.10285000e-01 1.29800000e+01 3.35111000e-01 1.29800000e+01 2.48581000e-01 1.29800000e+01 1.35274000e-01
1.29900000e+01 3.37771000e-01 1.29900000e+01 4.59726000e-01 1.29900000e+01 5.64118000e-01 1.29900000e+01 6.12103000e-01 1.29900000e+01 4.93888000e-01 1.29900000e+01 4.13304000e-01 1.29900000e+01 3.38423000e-01 1.29900000e+01 2.52062000e-01 1.29900000e+01 1.36942000e-01
1.30000000e+01 3.16168000e-01 1.30000000e+01 4.42085000e-01 1.30000000e+01 5.52901000e-01 1.30000000e+01 6.04241000e-01 1.30000000e+01 4.91943000e-01 1.30000000e+01 4.15702000e-01 1.30000000e+01 3.41397000e-01 1.30000000e+01 2.55360000e-01 1.30000000e+01 1.38566000e-01
1.30100000e+01 2.94418000e-01 1.30100000e+01 4.24074000e-01 1.30100000e+01 5.40891000e-01 1.30100000e+01 5.95376000e-01 1.30100000e+01 4.89374000e-01 1.30100000e+01 4.17440000e-01 1.30100000e+01 3.44002000e-01 1.30100000e+01 2.58438000e-01 1.30100000e+01 1.40138000e-01
1.30200000e+01 2.72555000e-01 1.30200000e+01 4.05712000e-01 1.30200000e+01 5.28092000e-01 1.30200000e+01 5.85500000e-01 1.30200000e+01 4.86159000e-01 1.30200000e+01 4.18489000e-01 1.30200000e+01 3.46214000e-01 1.30200000e+01 2.61262000e-01 1.30200000e+01 1.41653000e-01
1.30300000e+01 2.50610000e-01 1.30300000e+01 3.87011000e-01 1.30300000e+01 5.14506000e-01 1.30300000e+01 5.74607000e-01 1.30300000e+01 4.82274000e-01 1.30300000e+01 4.18825000e-01 1.30300000e+01 3.48012000e-01 1.30300000e+01 2.63801000e-01 1.30300000e+01 1.43103000e-01
1.30400000e+01 2.28605000e-01 1.30400000e+01 3.67977000e-01 1.30400000e+01 5.00136000e-01 1.30400000e+01 5.62694000e-01 1.30400000e+01 4.77692000e-01 1.30400000e+01 4.18431000e-01 1.30400000e+01 3.49379000e-01 1.30400000e+01 2.66027000e-01 1.30400000e+01 1.44484000e-01
1.30500000e+01 2.06558000e-01 1.30500000e+01 3.48613000e-01 1.30500000e+01 4.84984000e-01 1.30500000e+01 5.49760000e-01 1.30500000e+01 4.72385000e-01 1.30500000e+01 4.17299000e-01 1.30500000e+01 3.50302000e-01 1.30500000e+01 2.67919000e-01 1.30500000e+01 1.45789000e-01
1.30600000e+01 1.84480000e-01 1.30600000e+01 3.28917000e-01 1.30600000e+01 4.69052000e-01 1.30600000e+01 5.35807000e-01 1.30600000e+01 4.66324000e-01 1.30600000e+01 4.15424000e-01 1.30600000e+01 3.50774000e-01 1.30600000e+01 2.69461000e-01 1.30600000e+01 1.47013000e-01
1.30700000e+01 1.62382000e-01 1.30700000e+01 3.08885000e-01 1.30700000e+01 4.52344000e-01 1.30700000e+01 5.20845000e-01 1.30700000e+01 4.59479000e-01 1.30700000e+01 4.12812000e-01 1.30700000e+01 3.50793000e-01 1.30700000e+01 2.70641000e-01 1.30700000e+01 1.48154000e-01
1.30800000e+01 1.40267000e-01 1.30800000e+01 2.88510000e-01 1.30800000e+01 4.34866000e-01 1.30800000e+01 5.04883000e-01 1.30800000e+01 4.51821000e-01 1.30800000e+01 4.09472000e-01 1.30800000e+01 3.50359000e-01 1.30800000e+01 2.71456000e-01 1.30800000e+01 1.49207000e-01
1.30900000e+01 1.18139000e-01 1.30900000e+01 2.67786000e-01 1.30900000e+01 4.16626000e-01 1.30900000e+01 4.87937000e-01 1.30900000e+01 4.43322000e-01 1.30900000e+01 4.05421000e-01 1.30900000e+01 3.49481000e-01 1.30900000e+01 2.71905000e-01 1.30900000e+01 1.50170000e-01
1.31000000e+01 9.59981000e-02 1.31000000e+01 2.46707000e-01 1.31000000e+01 3.97635000e-01 1.31000000e+01 4.70029000e-01 1.31000000e+01 4.33956000e-01 1.31000000e+01 4.00679000e-01 1.31000000e+01 3.48167000e-01 1.31000000e+01 2.71997000e-01 1.31000000e+01 1.51042000e-01
1.31100000e+01 7.38454000e-02 1.31100000e+01 2.25271000e-01 1.31100000e+01 3.77908000e-01 1.31100000e+01 4.51184000e-01 1.31100000e+01 4.23701000e-01 1.31100000e+01 3.95273000e-01 1.31100000e+01 3.46432000e-01 1.31100000e+01 2.71744000e-01 1.31100000e+01 1.51821000e-01
1.31200000e+01 5.16813000e-02 1.31200000e+01 2.03473000e-01 1.31200000e+01 3.57458000e-01 1.31200000e+01 4.31425000e-01 1.31200000e+01 4.12531000e-01 1.31200000e+01 3.89224000e-01 1.31200000e+01 3.44289000e-01 1.31200000e+01 2.71160000e-01 1.31200000e+01 1.52508000e-01
1.31300000e+01 2.95078000e-02 1.31300000e+01 1.81316000e-01 1.31300000e+01 3.36311000e-01 1.31300000e+01 4.10790000e-01 1.31300000e+01 4.00432000e-01 1.31300000e+01 3.82567000e-01 1.31300000e+01 3.41759000e-01 1.31300000e+01 2.70268000e-01 1.31300000e+01 1.53101000e-01
1.31400000e+01 7.32924000e-03 1.31400000e+01 1.58814000e-01 1.31400000e+01 3.14506000e-01 1.31400000e+01 3.89330000e-01 1.31400000e+01 3.87408000e-01 1.31400000e+01 3.75341000e-01 1.31400000e+01 3.38864000e-01 1.31400000e+01 2.69097000e-01 1.31400000e+01 1.53604000e-01
1.31500000e+01 -1.48474000e-02 1.31500000e+01 1.35980000e-01 1.31500000e+01 2.92078000e-01 1.31500000e+01 3.67095000e-01 1.31500000e+01 3.73461000e-01 1.31500000e+01 3.67582000e-01 1.31500000e+01 3.35629000e-01 1.31500000e+01 2.67673000e-01 1.31500000e+01 1.54017000e-01
1.31600000e+01 -3.70114000e-02 1.31600000e+01 1.12835000e-01 1.31600000e+01 2.69070000e-01 1.31600000e+01 3.44136000e-01 1.31600000e+01 3.58598000e-01 1.31600000e+01 3.59325000e-01 1.31600000e+01 3.32074000e-01 1.31600000e+01 2.66027000e-01 1.31600000e+01 1.54341000e-01
1.31700000e+01 -5.91480000e-02 1.31700000e+01 8.94078000e-02 1.31700000e+01 2.45532000e-01 1.31700000e+01 3.20514000e-01 1.31700000e+01 3.42837000e-01 1.31700000e+01 3.50605000e-01 1.31700000e+01 3.28220000e-01 1.31700000e+01 2.64188000e-01 1.31700000e+01 1.54579000e-01
1.31800000e+01 -8.12375000e-02 1.31800000e+01 6.57323000e-02 1.31800000e+01 2.21518000e-01 1.31800000e+01 2.96292000e-01 1.31800000e+01 3.26205000e-01 1.31800000e+01 3.41456000e-01 1.31800000e+01 3.24087000e-01 1.31800000e+01 2.62186000e-01 1.31800000e+01 1.54732000e-01
