Wavelength Dark Reference Sample Absorbance
4.66531e+02 1.38889e-02 3.62221e+03 3.60606e+03 1.94102e-03
4.67309e+02 -2.08333e-01 3.55276e+03 3.53306e+03 2.41574e-03
4.68087e+02 1.38889e-02 3.53276e+03 3.50672e+03 3.21326e-03
4.68865e+02 1.01389e+00 3.48288e+03 3.48328e+03 -5.02358e-05
4.69644e+02 -2.08333e-01 3.45854e+03 3.44950e+03 1.13679e-03
4.70422e+02 -1.43056e+00 3.46399e+03 3.45250e+03 1.44186e-03
4.71200e+02 -7.63889e-01 3.45776e+03 3.44028e+03 2.20134e-03
4.71977e+02 -4.30556e-01 3.45532e+03 3.45550e+03 -2.26904e-05
4.72755e+02 -8.75000e-01 3.48354e+03 3.46328e+03 2.53305e-03
4.73533e+02 1.38889e-02 3.51465e+03 3.49517e+03 2.41455e-03
4.74311e+02 -5.41667e-01 3.53110e+03 3.52617e+03 6.06746e-04
4.75088e+02 -8.75000e-01 3.57788e+03 3.55794e+03 2.42541e-03
4.75866e+02 -4.30556e-01 3.59421e+03 3.59517e+03 -1.15768e-04
4.76643e+02 -1.09722e+00 3.64565e+03 3.63994e+03 6.80343e-04
4.77420e+02 -9.86111e-01 3.68576e+03 3.66339e+03 2.64378e-03
4.78198e+02 6.80556e-01 3.73710e+03 3.71972e+03 2.02426e-03
4.78975e+02 -7.63889e-01 3.77210e+03 3.75483e+03 1.99181e-03
4.79752e+02 -2.08333e-01 3.81265e+03 3.78539e+03 3.11658e-03
4.80529e+02 -1.87500e+00 3.82965e+03 3.80706e+03 2.56892e-03
4.81306e+02 -8.75000e-01 3.85421e+03 3.84828e+03 6.68621e-04
4.82083e+02 -2.08333e-01 3.87988e+03 3.85972e+03 2.26156e-03
4.82860e+02 -3.19444e-01 3.90032e+03 3.88017e+03 2.24961e-03
4.83637e+02 -7.63889e-01 3.92432e+03 3.89706e+03 3.02716e-03
4.84413e+02 -7.63889e-01 3.95099e+03 3.94917e+03 2.00002e-04
4.85190e+02 -7.63889e-01 4.04376e+03 4.01906e+03 2.66128e-03
4.85966e+02 -1.09722e+00 4.10376e+03 4.08128e+03 2.38557e-03
4.86743e+02 -2.43056e+00 4.06599e+03 4.06839e+03 -2.56416e-04
4.87519e+02 -1.31944e+00 3.98365e+03 3.96739e+03 1.77612e-03
4.88295e+02 -6.52778e-01 3.97599e+03 3.96528e+03 1.17105e-03
4.89072e+02 -2.09722e+00 3.97788e+03 3.96183e+03 1.75400e-03
4.89848e+02 1.38889e-02 3.98854e+03 3.95606e+03 3.55176e-03
4.90624e+02 -5.41667e-01 3.99021e+03 3.96750e+03 2.47830e-03
4.91400e+02 4.58333e-01 3.97432e+03 3.96783e+03 7.09432e-04
4.92176e+02 -4.30556e-01 3.97676e+03 3.95606e+03 2.26718e-03
4.92952e+02 -1.43056e+00 3.94910e+03 3.93939e+03 1.06858e-03
4.93727e+02 -9.86111e-01 3.94065e+03 3.92906e+03 1.27968e-03
4.94503e+02 -5.41667e-01 3.91976e+03 3.90806e+03 1.29900e-03
4.95279e+02 -1.09722e+00 3.89821e+03 3.88917e+03 1.00821e-03
4.96054e+02 1.38889e-02 3.88588e+03 3.87161e+03 1.59710e-03
4.96830e+02 -1.31944e+00 3.84888e+03 3.84839e+03 5.48359e-05
4.97605e+02 -1.09722e+00 3.82665e+03 3.82317e+03 3.95713e-04
4.98380e+02 -9.86111e-01 3.78921e+03 3.79894e+03 -1.11417e-03
4.99156e+02 -1.09722e+00 3.77576e+03 3.74339e+03 3.73879e-03
4.99931e+02 4.58333e-01 3.73021e+03 3.73239e+03 -2.53831e-04
5.00706e+02 -5.41667e-01 3.70321e+03 3.69806e+03 6.04625e-04
5.01481e+02 -9.72222e-02 3.69510e+03 3.67628e+03 2.21749e-03
5.02256e+02 7.91667e-01 3.66576e+03 3.65028e+03 1.83897e-03
5.03031e+02 -6.52778e-01 3.65376e+03 3.62439e+03 3.50506e-03
5.03805e+02 -1.31944e+00 3.63488e+03 3.62828e+03 7.88665e-04
5.04580e+02 1.38889e-02 3.62443e+03 3.60783e+03 1.99332e-03
5.05355e+02 1.38889e-02 3.60499e+03 3.60294e+03 2.46031e-04
5.06129e+02 1.38889e-02 3.62865e+03 3.60539e+03 2.79331e-03
5.06904e+02 -2.08333e-01 3.61665e+03 3.62028e+03 -4.35054e-04
5.07678e+02 -2.08333e-01 3.65510e+03 3.62361e+03 3.75714e-03
5.08452e+02 -9.86111e-01 3.65899e+03 3.67183e+03 -1.52179e-03
5.09227e+02 6.80556e-01 3.69399e+03 3.68006e+03 1.64119e-03
5.10001e+02 -1.87500e+00 3.73032e+03 3.70772e+03 2.63750e-03
5.10775e+02 9.02778e-01 3.75165e+03 3.75617e+03 -5.22343e-04
5.11549e+02 -4.30556e-01 3.80676e+03 3.79150e+03 1.74468e-03
5.12323e+02 -1.20833e+00 3.86265e+03 3.84572e+03 1.90716e-03
5.13097e+02 -3.19444e-01 3.93665e+03 3.91806e+03 2.05635e-03
5.13871e+02 -9.86111e-01 3.97665e+03 3.96139e+03 1.66978e-03
5.14644e+02 4.58333e-01 4.04410e+03 4.03394e+03 1.09180e-03
5.15418e+02 -8.75000e-01 4.11510e+03 4.08528e+03 3.15783e-03
5.16192e+02 -1.31944e+00 4.19265e+03 4.17183e+03 2.16127e-03
5.16965e+02 -2.09722e+00 4.24865e+03 4.23783e+03 1.10682e-03
5.17738e+02 2.36111e-01 4.34765e+03 4.33050e+03 1.71690e-03
5.18512e+02 1.23611e+00 4.42354e+03 4.40539e+03 1.78637e-03
5.19285e+02 1.38889e-02 4.52821e+03 4.50294e+03 2.42982e-03
5.20058e+02 -9.72222e-02 4.58799e+03 4.57750e+03 9.93720e-04
5.20831e+02 1.25000e-01 4.67799e+03 4.65661e+03 1.98901e-03
5.21604e+02 7.91667e-01 4.77554e+03 4.74683e+03 2.61909e-03
5.22377e+02 -9.72222e-02 4.85588e+03 4.84361e+03 1.09821e-03
5.23150e+02 7.91667e-01 4.94899e+03 4.91294e+03 3.17489e-03
5.23923e+02 2.36111e-01 5.02765e+03 5.00272e+03 2.15899e-03
5.24696e+02 -2.08333e-01 5.10665e+03 5.09750e+03 7.79063e-04
5.25468e+02 -9.72222e-02 5.19710e+03 5.17317e+03 2.00433e-03
5.26241e+02 1.25000e-01 5.27076e+03 5.27017e+03 4.92132e-05
5.27013e+02 -3.19444e-01 5.37488e+03 5.36450e+03 8.39069e-04
5.27786e+02 -9.86111e-01 5.45265e+03 5.44783e+03 3.83961e-04
5.28558e+02 -2.08333e-01 5.56076e+03 5.52906e+03 2.48341e-03
5.29330e+02 -1.43056e+00 5.64754e+03 5.61161e+03 2.77117e-03
5.30102e+02 1.01389e+00 5.70899e+03 5.67761e+03 2.39377e-03
5.30875e+02 -4.30556e-01 5.79654e+03 5.77639e+03 1.51243e-03
5.31647e+02 -8.75000e-01 5.88554e+03 5.86128e+03 1.79387e-03
5.32418e+02 -2.08333e-01 5.98088e+03 5.95406e+03 1.95178e-03
5.33190e+02 -9.72222e-02 6.05643e+03 6.05750e+03 -7.66797e-05
5.33962e+02 -1.20833e+00 6.13376e+03 6.10939e+03 1.72894e-03
5.34734e+02 1.01389e+00 6.21765e+03 6.18250e+03 2.46274e-03
5.35505e+02 -9.86111e-01 6.27188e+03 6.26994e+03 1.33680e-04
5.36277e+02 -4.30556e-01 6.35765e+03 6.33439e+03 1.59197e-03
5.37049e+02 -1.20833e+00 6.42776e+03 6.40750e+03 1.37104e-03
5.37820e+02 -7.63889e-01 6.48532e+03 6.48794e+03 -1.75729e-04
5.38591e+02 -9.72222e-02 6.54310e+03 6.55294e+03 -6.53103e-04
5.39363e+02 -1.31944e+00 6.60943e+03 6.60183e+03 4.99388e-04
5.40134e+02 -6.52778e-01 6.67399e+03 6.65361e+03 1.32775e-03
5.40905e+02 1.38889e-02 6.73499e+03 6.70794e+03 1.74725e-03
5.41676e+02 -2.08333e-01 6.76165e+03 6.74850e+03 8.45587e-04
5.42447e+02 -1.54167e+00 6.83732e+03 6.79672e+03 2.58577e-03
5.43218e+02 -1.65278e+00 6.84732e+03 6.84683e+03 3.08255e-05
5.43988e+02 -9.72222e-02 6.89732e+03 6.87728e+03 1.26376e-03
5.44759e+02 1.38889e-02 6.92565e+03 6.91783e+03 4.90620e-04
5.45530e+02 -1.09722e+00 6.98432e+03 6.96006e+03 1.51115e-03
5.46300e+02 9.02778e-01 6.98899e+03 6.96050e+03 1.77397e-03
5.47071e+02 7.91667e-01 7.01876e+03 6.98917e+03 1.83544e-03
5.47841e+02 1.38889e-02 7.03276e+03 7.00928e+03 1.45277e-03
5.48611e+02 -8.75000e-01 7.03954e+03 7.03839e+03 7.11160e-05
5.49382e+02 5.69444e-01 7.05254e+03 7.03983e+03 7.83347e-04
5.50152e+02 -2.08333e-01 7.04676e+03 7.04150e+03 3.24527e-04
5.50922e+02 -9.72222e-02 7.07421e+03 7.06083e+03 8.21874e-04
5.51692e+02 -8.75000e-01 7.08110e+03 7.06917e+03 7.32246e-04
5.52462e+02 -4.30556e-01 7.09799e+03 7.08094e+03 1.04389e-03
5.53232e+02 1.12500e+00 7.09232e+03 7.06528e+03 1.65931e-03
5.54001e+02 2.36111e-01 7.10876e+03 7.07706e+03 1.94155e-03
5.54771e+02 -3.19444e-01 7.11999e+03 7.08917e+03 1.88388e-03
5.55541e+02 1.56944e+00 7.12932e+03 7.11728e+03 7.34320e-04
5.56310e+02 -4.30556e-01 7.12243e+03 7.12450e+03 -1.26160e-04
5.57080e+02 -5.41667e-01 7.14099e+03 7.13706e+03 2.39093e-04
5.57849e+02 3.47222e-01 7.17665e+03 7.16394e+03 7.69763e-04
5.58618e+02 -9.72222e-02 7.17388e+03 7.17461e+03 -4.45601e-05
5.59388e+02 -4.30556e-01 7.21565e+03 7.18917e+03 1.59698e-03
5.60157e+02 -4.30556e-01 7.21121e+03 7.22406e+03 -7.72988e-04
5.60926e+02 -9.86111e-01 7.26721e+03 7.22583e+03 2.47933e-03
5.61695e+02 -5.41667e-01 7.28343e+03 7.23294e+03 3.02063e-03
5.62464e+02 1.38889e-02 7.29476e+03 7.27894e+03 9.42837e-04
5.63233e+02 -3.19444e-01 7.31065e+03 7.32194e+03 -6.70243e-04
5.64001e+02 -8.75000e-01 7.36010e+03 7.32417e+03 2.12508e-03
5.64770e+02 1.68056e+00 7.38799e+03 7.39806e+03 -5.91652e-04
5.65539e+02 6.80556e-01 7.42599e+03 7.40728e+03 1.09560e-03
5.66307e+02 1.25000e-01 7.45665e+03 7.46094e+03 -2.49890e-04
5.67076e+02 -1.87500e+00 7.50665e+03 7.49528e+03 6.58431e-04
5.67844e+02 -8.75000e-01 7.56832e+03 7.53550e+03 1.88716e-03
5.68612e+02 2.36111e-01 7.59265e+03 7.57306e+03 1.12243e-03
5.69381e+02 9.02778e-01 7.64076e+03 7.64539e+03 -2.62833e-04
5.70149e+02 4.58333e-01 7.69965e+03 7.67961e+03 1.13198e-03
5.70917e+02 -2.08333e-01 7.73032e+03 7.72772e+03 1.45934e-04
5.71685e+02 -1.54167e+00 7.76532e+03 7.74317e+03 1.24047e-03
5.72453e+02 3.47222e-01 7.81865e+03 7.79206e+03 1.47995e-03
5.73220e+02 -6.52778e-01 7.83876e+03 7.83917e+03 -2.23128e-05
5.73988e+02 1.38889e-02 7.86721e+03 7.88272e+03 -8.55573e-04
5.74756e+02 2.36111e-01 7.91721e+03 7.89572e+03 1.18025e-03
5.75523e+02 -3.19444e-01 7.92943e+03 7.90483e+03 1.34923e-03
5.76291e+02 3.47222e-01 7.91876e+03 7.92183e+03 -1.68315e-04
5.77058e+02 -8.75000e-01 7.95721e+03 7.92439e+03 1.79475e-03
5.77826e+02 -2.20833e+00 8.00732e+03 7.99617e+03 6.05150e-04
5.78593e+02 3.47222e-01 8.02054e+03 8.00017e+03 1.10471e-03
5.79360e+02 -7.63889e-01 8.02354e+03 8.04183e+03 -9.88862e-04
5.80127e+02 -1.20833e+00 8.07243e+03 8.05161e+03 1.12136e-03
5.80894e+02 4.58333e-01 8.10588e+03 8.11372e+03 -4.20257e-04
5.81661e+02 -9.72222e-02 8.16099e+03 8.14472e+03 8.66351e-04
5.82428e+02 -3.19444e-01 8.20299e+03 8.14294e+03 3.19038e-03
5.83195e+02 -1.20833e+00 8.20110e+03 8.17539e+03 1.36334e-03
5.83962e+02 -9.86111e-01 8.23643e+03 8.20128e+03 1.85730e-03
5.84728e+02 -1.20833e+00 8.30076e+03 8.26706e+03 1.76695e-03
5.85495e+02 1.38889e-02 8.34610e+03 8.30750e+03 2.01309e-03
5.86261e+02 7.91667e-01 8.37110e+03 8.36928e+03 9.44124e-05
5.87028e+02 -2.08333e-01 8.39610e+03 8.40672e+03 -5.49225e-04
5.87794e+02 -6.52778e-01 8.44165e+03 8.43739e+03 2.19401e-04
5.88560e+02 4.58333e-01 8.47365e+03 8.44994e+03 1.21688e-03
5.89326e+02 -4.30556e-01 8.51632e+03 8.49939e+03 8.64199e-04
5.90092e+02 1.38889e-02 8.56588e+03 8.55272e+03 6.67367e-04
5.90858e+02 -1.20833e+00 8.61232e+03 8.61406e+03 -8.75260e-05
5.91624e+02 1.01389e+00 8.67221e+03 8.66372e+03 4.25233e-04
5.92390e+02 -7.63889e-01 8.76354e+03 8.74494e+03 9.22521e-04
5.93156e+02 -6.52778e-01 8.83454e+03 8.81306e+03 1.05744e-03
5.93922e+02 -6.52778e-01 8.90876e+03 8.87139e+03 1.82570e-03
5.94687e+02 1.25000e-01 8.99943e+03 8.96217e+03 1.80204e-03
5.95453e+02 -2.08333e-01 9.05654e+03 9.05406e+03 1.19232e-04
5.96218e+02 -1.65278e+00 9.12932e+03 9.12894e+03 1.78364e-05
5.96984e+02 -5.41667e-01 9.23643e+03 9.19672e+03 1.87099e-03
5.97749e+02 -8.75000e-01 9.33376e+03 9.29706e+03 1.71122e-03
5.98514e+02 -1.87500e+00 9.45988e+03 9.43972e+03 9.25999e-04
5.99279e+02 -3.19444e-01 9.54010e+03 9.54261e+03 -1.14421e-04
6.00044e+02 5.69444e-01 9.67699e+03 9.68072e+03 -1.67651e-04
6.00809e+02 4.58333e-01 9.80343e+03 9.80694e+03 -1.55646e-04
6.01574e+02 -6.52778e-01 9.92165e+03 9.91406e+03 3.32654e-04
6.02339e+02 -2.08333e-01 1.00657e+04 1.00306e+04 1.51452e-03
6.03104e+02 -9.72222e-02 1.02177e+04 1.01923e+04 1.07988e-03
6.03868e+02 -5.41667e-01 1.03507e+04 1.03433e+04 3.09536e-04
6.04633e+02 -4.30556e-01 1.05148e+04 1.05155e+04 -3.04015e-05
6.05397e+02 -9.72222e-02 1.06400e+04 1.06357e+04 1.74073e-04
6.06162e+02 -1.09722e+00 1.08275e+04 1.08184e+04 3.67237e-04
6.06926e+02 -5.41667e-01 1.09780e+04 1.09837e+04 -2.26853e-04
6.07690e+02 1.25000e-01 1.11664e+04 1.11524e+04 5.46470e-04
6.08455e+02 6.80556e-01 1.13220e+04 1.13207e+04 4.84865e-05
6.09219e+02 9.02778e-01 1.15093e+04 1.14926e+04 6.30983e-04
6.09983e+02 2.36111e-01 1.16913e+04 1.16751e+04 6.04583e-04
6.10747e+02 -9.72222e-02 1.18679e+04 1.18631e+04 1.76398e-04
6.11511e+02 -2.08333e-01 1.20488e+04 1.20336e+04 5.46512e-04
6.12274e+02 6.80556e-01 1.21963e+04 1.22019e+04 -2.00264e-04
6.13038e+02 1.38889e-02 1.24120e+04 1.23775e+04 1.20835e-03
6.13802e+02 -1.20833e+00 1.25562e+04 1.25799e+04 -8.20131e-04
6.14565e+02 1.34722e+00 1.27797e+04 1.27571e+04 7.68689e-04
6.15329e+02 1.25000e-01 1.29367e+04 1.29299e+04 2.25265e-04
6.16092e+02 -8.75000e-01 1.31530e+04 1.31294e+04 7.79797e-04
6.16855e+02 7.91667e-01 1.33054e+04 1.32845e+04 6.83760e-04
6.17618e+02 -2.08333e-01 1.34892e+04 1.34784e+04 3.48474e-04
6.18382e+02 -6.52778e-01 1.36490e+04 1.36717e+04 -7.22800e-04
6.19145e+02 1.38889e-02 1.38184e+04 1.38409e+04 -7.07006e-04
6.19908e+02 -8.75000e-01 1.39755e+04 1.39762e+04 -1.94204e-05
6.20671e+02 -5.41667e-01 1.41525e+04 1.41466e+04 1.82020e-04
6.21433e+02 -3.19444e-01 1.43173e+04 1.43077e+04 2.91209e-04
6.22196e+02 -9.72222e-02 1.44863e+04 1.44907e+04 -1.31973e-04
6.22959e+02 7.91667e-01 1.46460e+04 1.46286e+04 5.15551e-04
6.23721e+02 1.25000e-01 1.47944e+04 1.48032e+04 -2.56377e-04
6.24484e+02 5.69444e-01 1.49752e+04 1.49655e+04 2.81652e-04
6.25246e+02 3.47222e-01 1.51223e+04 1.51256e+04 -9.45245e-05
6.26009e+02 -2.08333e-01 1.52812e+04 1.52734e+04 2.22284e-04
6.26771e+02 -9.72222e-02 1.54028e+04 1.54365e+04 -9.50173e-04
6.27533e+02 -4.30556e-01 1.55997e+04 1.55703e+04 8.18549e-04
6.28295e+02 2.36111e-01 1.57487e+04 1.57283e+04 5.62246e-04
6.29057e+02 -5.41667e-01 1.59150e+04 1.59002e+04 4.04574e-04
6.29819e+02 -1.20833e+00 1.60897e+04 1.60654e+04 6.55380e-04
6.30581e+02 -2.08333e-01 1.62101e+04 1.62145e+04 -1.17940e-04
6.31343e+02 2.36111e-01 1.63709e+04 1.63525e+04 4.87742e-04
6.32104e+02 1.25000e-01 1.64751e+04 1.64995e+04 -6.42802e-04
6.32866e+02 3.47222e-01 1.66449e+04 1.66292e+04 4.10061e-04
6.33627e+02 -2.08333e-01 1.67432e+04 1.67482e+04 -1.28591e-04
6.34389e+02 -9.72222e-02 1.69065e+04 1.68454e+04 1.57373e-03
6.35150e+02 -9.72222e-02 1.70049e+04 1.69753e+04 7.56550e-04
6.35911e+02 1.25000e-01 1.70861e+04 1.70563e+04 7.58618e-04
6.36673e+02 -4.30556e-01 1.71868e+04 1.72225e+04 -9.02060e-04
6.37434e+02 3.47222e-01 1.72953e+04 1.72698e+04 6.40454e-04
6.38195e+02 2.36111e-01 1.73789e+04 1.73544e+04 6.12343e-04
6.38956e+02 -1.54167e+00 1.74263e+04 1.74103e+04 3.99935e-04
6.39717e+02 1.25000e-01 1.75330e+04 1.74704e+04 1.55333e-03
6.40477e+02 -1.43056e+00 1.75975e+04 1.75511e+04 1.14867e-03
6.41238e+02 -4.30556e-01 1.76128e+04 1.75916e+04 5.21885e-04
6.41999e+02 3.47222e-01 1.76823e+04 1.76218e+04 1.48817e-03
6.42759e+02 4.58333e-01 1.77019e+04 1.76882e+04 3.36457e-04
6.43520e+02 -5.41667e-01 1.77374e+04 1.77263e+04 2.73149e-04
6.44280e+02 -2.08333e-01 1.77811e+04 1.77626e+04 4.51744e-04
6.45041e+02 -1.54167e+00 1.78033e+04 1.77592e+04 1.07831e-03
6.45801e+02 4.58333e-01 1.78354e+04 1.78261e+04 2.28348e-04
6.46561e+02 -1.20833e+00 1.78192e+04 1.78569e+04 -9.18680e-04
6.47321e+02 1.68056e+00 1.78602e+04 1.78467e+04 3.28087e-04
6.48081e+02 -2.08333e-01 1.78985e+04 1.78433e+04 1.34299e-03
6.48841e+02 -1.09722e+00 1.78867e+04 1.78637e+04 5.57085e-04
6.49601e+02 2.36111e-01 1.78779e+04 1.78962e+04 -4.44125e-04
6.50360e+02 1.12500e+00 1.78984e+04 1.78858e+04 3.05791e-04
6.51120e+02 -3.19444e-01 1.78839e+04 1.78824e+04 3.60898e-05
6.51880e+02 2.36111e-01 1.79211e+04 1.79198e+04 3.06302e-05
6.52639e+02 -8.75000e-01 1.79270e+04 1.78976e+04 7.12180e-04
6.53399e+02 6.80556e-01 1.79058e+04 1.79205e+04 -3.57283e-04
6.54158e+02 2.36111e-01 1.79460e+04 1.79512e+04 -1.25353e-04
6.54917e+02 3.47222e-01 1.80649e+04 1.80658e+04 -2.30390e-05
6.55676e+02 -1.98611e+00 1.85597e+04 1.85248e+04 8.15450e-04
6.56435e+02 3.47222e-01 1.85723e+04 1.85945e+04 -5.18370e-04
6.57194e+02 5.69444e-01 1.82930e+04 1.82779e+04 3.57263e-04
6.57953e+02 5.69444e-01 1.80448e+04 1.80285e+04 3.91622e-04
6.58712e+02 -9.72222e-02 1.80285e+04 1.80243e+04 1.02726e-04
6.59471e+02 2.36111e-01 1.80009e+04 1.79898e+04 2.66480e-04
6.60230e+02 2.36111e-01 1.80694e+04 1.80277e+04 1.00362e-03
6.60988e+02 -5.41667e-01 1.80957e+04 1.80483e+04 1.13845e-03
6.61747e+02 -2.08333e-01 1.80743e+04 1.81071e+04 -7.85871e-04
6.62505e+02 4.58333e-01 1.81661e+04 1.81762e+04 -2.40668e-04
6.63264e+02 1.38889e-02 1.82151e+04 1.82146e+04 1.15903e-05
6.64022e+02 2.36111e-01 1.82613e+04 1.82539e+04 1.75431e-04
6.64780e+02 -2.08333e-01 1.83010e+04 1.83213e+04 -4.81262e-04
6.65538e+02 6.80556e-01 1.83853e+04 1.83911e+04 -1.35481e-04
6.66296e+02 -5.41667e-01 1.84365e+04 1.84467e+04 -2.39742e-04
6.67054e+02 -8.75000e-01 1.85479e+04 1.85244e+04 5.50245e-04
6.67812e+02 -7.63889e-01 1.86032e+04 1.86124e+04 -2.14260e-04
6.68570e+02 -1.87500e+00 1.87023e+04 1.87344e+04 -7.43986e-04
6.69327e+02 6.80556e-01 1.87891e+04 1.87833e+04 1.34537e-04
6.70085e+02 -3.19444e-01 1.88938e+04 1.88739e+04 4.55804e-04
6.70843e+02 -5.41667e-01 1.90399e+04 1.90367e+04 7.19179e-05
6.71600e+02 -3.19444e-01 1.91555e+04 1.91302e+04 5.75674e-04
6.72357e+02 -1.31944e+00 1.92608e+04 1.92758e+04 -3.39632e-04
6.73115e+02 7.91667e-01 1.93725e+04 1.93948e+04 -4.99469e-04
6.73872e+02 3.47222e-01 1.95384e+04 1.95569e+04 -4.11334e-04
6.74629e+02 2.36111e-01 1.96671e+04 1.96813e+04 -3.13030e-04
6.75386e+02 -9.86111e-01 1.98163e+04 1.98136e+04 5.93569e-05
6.76143e+02 5.69444e-01 1.99542e+04 1.99634e+04 -1.99770e-04
6.76900e+02 -5.41667e-01 2.01777e+04 2.01224e+04 1.19107e-03
6.77657e+02 4.58333e-01 2.03095e+04 2.03164e+04 -1.46398e-04
6.78413e+02 -1.65278e+00 2.04671e+04 2.05146e+04 -1.00695e-03
6.79170e+02 -9.72222e-02 2.06563e+04 2.06344e+04 4.61328e-04
6.79927e+02 -2.08333e-01 2.08535e+04 2.08606e+04 -1.47201e-04
6.80683e+02 4.58333e-01 2.10665e+04 2.10337e+04 6.77127e-04
6.81439e+02 -6.52778e-01 2.12160e+04 2.12163e+04 -5.97024e-06
6.82196e+02 1.25000e-01 2.14635e+04 2.13815e+04 1.66323e-03
6.82952e+02 -8.75000e-01 2.16407e+04 2.16374e+04 6.55035e-05
6.83708e+02 -5.41667e-01 2.17928e+04 2.18117e+04 -3.77635e-04
6.84464e+02 4.58333e-01 2.20240e+04 2.20443e+04 -3.99959e-04
6.85220e+02 -1.20833e+00 2.22641e+04 2.22614e+04 5.28304e-05
6.85976e+02 -1.09722e+00 2.24669e+04 2.24788e+04 -2.31087e-04
6.86732e+02 2.36111e-01 2.26997e+04 2.26916e+04 1.53884e-04
6.87488e+02 -4.30556e-01 2.29201e+04 2.29294e+04 -1.76021e-04
6.88243e+02 -6.52778e-01 2.31832e+04 2.31777e+04 1.02781e-04
6.88999e+02 -3.19444e-01 2.33943e+04 2.33706e+04 4.40341e-04
6.89754e+02 5.69444e-01 2.35977e+04 2.35855e+04 2.23724e-04
6.90510e+02 6.80556e-01 2.38423e+04 2.38348e+04 1.36387e-04
6.91265e+02 -5.41667e-01 2.41013e+04 2.41249e+04 -4.25493e-04
6.92020e+02 4.58333e-01 2.43265e+04 2.43502e+04 -4.21573e-04
6.92775e+02 -3.19444e-01 2.45715e+04 2.45282e+04 7.67307e-04
6.93530e+02 7.91667e-01 2.48045e+04 2.47801e+04 4.28945e-04
6.94285e+02 3.47222e-01 2.50502e+04 2.50571e+04 -1.18695e-04
6.95040e+02 -1.09722e+00 2.52432e+04 2.52795e+04 -6.23901e-04
6.95795e+02 -3.19444e-01 2.54742e+04 2.54957e+04 -3.66618e-04
6.96550e+02 1.38889e-02 2.56981e+04 2.57292e+04 -5.24753e-04
6.97304e+02 1.79167e+00 2.59668e+04 2.59939e+04 -4.54389e-04
6.98059e+02 -1.43056e+00 2.61717e+04 2.61981e+04 -4.37885e-04
6.98813e+02 -4.30556e-01 2.63217e+04 2.63736e+04 -8.56428e-04
6.99568e+02 1.25000e-01 2.65459e+04 2.65752e+04 -4.78954e-04
7.00322e+02 -2.08333e-01 2.67834e+04 2.68096e+04 -4.24308e-04
7.01076e+02 1.25000e-01 2.69578e+04 2.69671e+04 -1.49665e-04
7.01831e+02 7.91667e-01 2.71678e+04 2.71005e+04 1.07662e-03
7.02585e+02 -2.54167e+00 2.73190e+04 2.73222e+04 -5.05542e-05
7.03339e+02 -9.72222e-02 2.75203e+04 2.75463e+04 -4.09450e-04
7.04092e+02 2.36111e-01 2.77201e+04 2.77042e+04 2.49660e-04
7.04846e+02 -7.63889e-01 2.77997e+04 2.77978e+04 2.84241e-05
7.05600e+02 -9.72222e-02 2.79822e+04 2.79724e+04 1.52428e-04
7.06354e+02 -1.09722e+00 2.82043e+04 2.81671e+04 5.74152e-04
7.07107e+02 1.38889e-02 2.83860e+04 2.83712e+04 2.26791e-04
7.07861e+02 -1.31944e+00 2.84334e+04 2.83811e+04 8.00680e-04
7.08614e+02 -3.19444e-01 2.84804e+04 2.85168e+04 -5.54741e-04
7.09367e+02 7.91667e-01 2.86273e+04 2.86444e+04 -2.58884e-04
7.10121e+02 -2.08333e-01 2.87935e+04 2.88381e+04 -6.70882e-04
7.10874e+02 1.38889e-02 2.88974e+04 2.88595e+04 5.70426e-04
7.11627e+02 1.25000e-01 2.89038e+04 2.89018e+04 2.90087e-05
7.12380e+02 5.69444e-01 2.89732e+04 2.90034e+04 -4.52165e-04
7.13133e+02 -1.20833e+00 2.90939e+04 2.91408e+04 -7.00369e-04
7.13886e+02 1.38889e-02 2.92369e+04 2.92596e+04 -3.37599e-04
7.14638e+02 -4.30556e-01 2.92232e+04 2.92295e+04 -9.34908e-05
7.15391e+02 -8.75000e-01 2.92081e+04 2.92172e+04 -1.34828e-04
7.16143e+02 -5.41667e-01 2.92492e+04 2.92138e+04 5.25559e-04
7.16896e+02 1.01389e+00 2.92728e+04 2.92891e+04 -2.41646e-04
7.17648e+02 3.47222e-01 2.91647e+04 2.91948e+04 -4.49195e-04
7.18401e+02 -4.30556e-01 2.90623e+04 2.90707e+04 -1.25547e-04
7.19153e+02 -1.76389e+00 2.89235e+04 2.89303e+04 -1.01127e-04
7.19905e+02 1.38889e-02 2.88378e+04 2.89121e+04 -1.11739e-03
7.20657e+02 3.47222e-01 2.87737e+04 2.87841e+04 -1.56988e-04
7.21409e+02 1.25000e-01 2.86093e+04 2.86073e+04 3.09941e-05
7.22161e+02 1.38889e-02 2.84902e+04 2.84332e+04 8.70395e-04
7.22913e+02 -1.20833e+00 2.84613e+04 2.84885e+04 -4.14536e-04
7.23664e+02 4.58333e-01 2.84988e+04 2.84922e+04 1.00549e-04
7.24416e+02 -2.54167e+00 2.84617e+04 2.84456e+04 2.44826e-04
7.25168e+02 3.47222e-01 2.84101e+04 2.83805e+04 4.52683e-04
7.25919e+02 -1.76389e+00 2.84041e+04 2.84504e+04 -7.07173e-04
7.26670e+02 -9.86111e-01 2.85440e+04 2.85737e+04 -4.52181e-04
