Wavelength Dark Reference Sample Absorbance
4.68865e+02 1.72656e+03 3.03911e+03 1.40575e+03 -2.34008e-02
4.69644e+02 1.72289e+03 3.03033e+03 1.38608e+03 -2.17872e-02
4.70422e+02 1.72378e+03 3.02389e+03 1.38086e+03 -2.56392e-02
4.71200e+02 1.72333e+03 3.01200e+03 1.37364e+03 -1.51832e-02
4.71977e+02 1.72278e+03 3.01978e+03 1.37819e+03 -1.83306e-02
4.72755e+02 1.72322e+03 3.02667e+03 1.38308e+03 -1.76045e-02
4.73533e+02 1.72411e+03 3.02600e+03 1.39708e+03 -2.43455e-02
4.74311e+02 1.72622e+03 3.03278e+03 1.40764e+03 -2.83011e-02
4.75088e+02 1.72300e+03 3.05422e+03 1.42053e+03 -2.91156e-02
4.75866e+02 1.72433e+03 3.05944e+03 1.42753e+03 -2.46192e-02
4.76643e+02 1.72222e+03 3.07522e+03 1.44464e+03 -1.97941e-02
4.77420e+02 1.72567e+03 3.09956e+03 1.46019e+03 -2.57798e-02
4.78198e+02 1.72500e+03 3.11278e+03 1.48464e+03 -2.43114e-02
4.78975e+02 1.72378e+03 3.12833e+03 1.50686e+03 -2.58621e-02
4.79752e+02 1.72333e+03 3.13267e+03 1.51864e+03 -2.39686e-02
4.80529e+02 1.72456e+03 3.14656e+03 1.52753e+03 -2.82849e-02
4.81306e+02 1.72367e+03 3.16578e+03 1.54764e+03 -2.59364e-02
4.82083e+02 1.72433e+03 3.16956e+03 1.55442e+03 -2.68801e-02
4.82860e+02 1.72400e+03 3.17078e+03 1.55886e+03 -1.72622e-02
4.83637e+02 1.72567e+03 3.18200e+03 1.56742e+03 -2.32065e-02
4.84413e+02 1.72411e+03 3.19011e+03 1.58908e+03 -3.06649e-02
4.85190e+02 1.72400e+03 3.22256e+03 1.61864e+03 -3.28428e-02
4.85966e+02 1.72411e+03 3.24422e+03 1.64464e+03 -2.37681e-02
4.86743e+02 1.72133e+03 3.24789e+03 1.65075e+03 -3.46095e-02
4.87519e+02 1.72289e+03 3.20200e+03 1.60864e+03 -3.72926e-02
4.88295e+02 1.72400e+03 3.20444e+03 1.59364e+03 -2.81591e-02
4.89072e+02 1.72489e+03 3.19178e+03 1.59153e+03 -2.54688e-02
4.89848e+02 1.72200e+03 3.20422e+03 1.59075e+03 -3.34361e-02
4.90624e+02 1.72411e+03 3.20611e+03 1.59908e+03 -2.98954e-02
4.91400e+02 1.72189e+03 3.19167e+03 1.58464e+03 -2.62569e-02
4.92176e+02 1.72400e+03 3.19211e+03 1.57764e+03 -1.98547e-02
4.92952e+02 1.72622e+03 3.19556e+03 1.58264e+03 -2.42130e-02
4.93727e+02 1.72178e+03 3.18344e+03 1.57497e+03 -2.82160e-02
4.94503e+02 1.72767e+03 3.17878e+03 1.58186e+03 -3.65624e-02
4.95279e+02 1.72467e+03 3.16711e+03 1.56486e+03 -3.32319e-02
4.96054e+02 1.72133e+03 3.15533e+03 1.55575e+03 -2.94370e-02
4.96830e+02 1.72111e+03 3.15522e+03 1.55219e+03 -3.48673e-02
4.97605e+02 1.72122e+03 3.13611e+03 1.53475e+03 -3.25582e-02
4.98380e+02 1.72367e+03 3.12678e+03 1.53186e+03 -3.54897e-02
4.99156e+02 1.72400e+03 3.11933e+03 1.50719e+03 -2.74166e-02
4.99931e+02 1.72511e+03 3.11333e+03 1.51531e+03 -3.37708e-02
5.00706e+02 1.72456e+03 3.10000e+03 1.50942e+03 -2.93854e-02
5.01481e+02 1.72444e+03 3.08700e+03 1.49297e+03 -2.64798e-02
5.02256e+02 1.72389e+03 3.08056e+03 1.49575e+03 -3.35900e-02
5.03031e+02 1.72367e+03 3.08044e+03 1.47997e+03 -3.23189e-02
5.03805e+02 1.72489e+03 3.06844e+03 1.47097e+03 -3.36356e-02
5.04580e+02 1.72233e+03 3.05678e+03 1.46275e+03 -3.82324e-02
5.05355e+02 1.72244e+03 3.05956e+03 1.46519e+03 -4.00376e-02
5.06129e+02 1.72733e+03 3.06600e+03 1.47664e+03 -3.57037e-02
5.06904e+02 1.72089e+03 3.06833e+03 1.46919e+03 -3.55709e-02
5.07678e+02 1.72156e+03 3.06356e+03 1.47997e+03 -4.06997e-02
5.08452e+02 1.72456e+03 3.07244e+03 1.48475e+03 -3.38282e-02
5.09227e+02 1.72156e+03 3.08511e+03 1.50131e+03 -3.99025e-02
5.10001e+02 1.72367e+03 3.09544e+03 1.52997e+03 -4.00605e-02
5.10775e+02 1.72322e+03 3.12178e+03 1.53342e+03 -3.65570e-02
5.11549e+02 1.72533e+03 3.13444e+03 1.54631e+03 -3.67938e-02
5.12323e+02 1.72122e+03 3.14944e+03 1.58075e+03 -3.90815e-02
5.13097e+02 1.72489e+03 3.16833e+03 1.61286e+03 -4.45674e-02
5.13871e+02 1.72311e+03 3.19067e+03 1.63464e+03 -4.81978e-02
5.14644e+02 1.72644e+03 3.21767e+03 1.67231e+03 -4.72637e-02
5.15418e+02 1.72111e+03 3.23222e+03 1.69386e+03 -4.60015e-02
5.16192e+02 1.72589e+03 3.26078e+03 1.74253e+03 -5.32662e-02
5.16965e+02 1.72311e+03 3.28189e+03 1.78008e+03 -5.73969e-02
5.17738e+02 1.72600e+03 3.30478e+03 1.82464e+03 -5.60385e-02
5.18512e+02 1.72856e+03 3.35467e+03 1.87408e+03 -6.16248e-02
5.19285e+02 1.72500e+03 3.37589e+03 1.90664e+03 -6.18506e-02
5.20058e+02 1.72422e+03 3.40322e+03 1.95742e+03 -6.94894e-02
5.20831e+02 1.72544e+03 3.43656e+03 2.00919e+03 -6.02653e-02
5.21604e+02 1.72178e+03 3.46322e+03 2.03819e+03 -6.87277e-02
5.22377e+02 1.72311e+03 3.49800e+03 2.07753e+03 -6.06866e-02
5.23150e+02 1.72511e+03 3.52844e+03 2.14286e+03 -6.68971e-02
5.23923e+02 1.72367e+03 3.57378e+03 2.17708e+03 -7.11187e-02
5.24696e+02 1.72356e+03 3.60811e+03 2.22208e+03 -7.46608e-02
5.25468e+02 1.72300e+03 3.62944e+03 2.26197e+03 -7.24684e-02
5.26241e+02 1.72311e+03 3.66033e+03 2.29953e+03 -6.76315e-02
5.27013e+02 1.72933e+03 3.68667e+03 2.35564e+03 -7.23923e-02
5.27786e+02 1.72367e+03 3.72667e+03 2.39364e+03 -7.87223e-02
5.28558e+02 1.72478e+03 3.75311e+03 2.42986e+03 -7.75813e-02
5.29330e+02 1.72433e+03 3.78556e+03 2.46964e+03 -7.07776e-02
5.30102e+02 1.72800e+03 3.83056e+03 2.50508e+03 -7.47888e-02
5.30875e+02 1.72444e+03 3.85522e+03 2.53331e+03 -7.24089e-02
5.31647e+02 1.72578e+03 3.88144e+03 2.57508e+03 -6.74254e-02
5.32418e+02 1.72722e+03 3.91489e+03 2.61464e+03 -7.91961e-02
5.33190e+02 1.72289e+03 3.94522e+03 2.63586e+03 -7.35024e-02
5.33962e+02 1.72189e+03 3.96611e+03 2.68197e+03 -7.54534e-02
5.34734e+02 1.74067e+03 4.01211e+03 2.74086e+03 -7.59057e-02
5.35505e+02 1.72444e+03 4.01644e+03 2.75119e+03 -7.07053e-02
5.36277e+02 1.72122e+03 4.04956e+03 2.77564e+03 -7.78746e-02
5.37049e+02 1.72389e+03 4.06522e+03 2.80997e+03 -7.55619e-02
5.37820e+02 1.72756e+03 4.09400e+03 2.83775e+03 -7.27309e-02
5.38591e+02 1.72356e+03 4.12833e+03 2.85942e+03 -7.21651e-02
5.39363e+02 1.72778e+03 4.15256e+03 2.89042e+03 -7.64477e-02
5.40134e+02 1.72367e+03 4.15289e+03 2.91808e+03 -7.77681e-02
5.40905e+02 1.72544e+03 4.17867e+03 2.93597e+03 -7.08397e-02
5.41676e+02 1.72689e+03 4.20544e+03 2.98297e+03 -7.59476e-02
5.42447e+02 1.72800e+03 4.22478e+03 2.99431e+03 -7.91748e-02
5.43218e+02 1.72711e+03 4.24789e+03 3.00931e+03 -7.85647e-02
5.43988e+02 1.72789e+03 4.25611e+03 3.03731e+03 -7.59303e-02
5.44759e+02 1.72933e+03 4.26400e+03 3.05764e+03 -7.52612e-02
5.45530e+02 1.72867e+03 4.27144e+03 3.05531e+03 -7.57244e-02
5.46300e+02 1.72400e+03 4.28067e+03 3.06564e+03 -8.24802e-02
5.47071e+02 1.72456e+03 4.29622e+03 3.06986e+03 -7.73513e-02
5.47841e+02 1.72611e+03 4.28722e+03 3.08208e+03 -7.72482e-02
5.48611e+02 1.72556e+03 4.30144e+03 3.09408e+03 -7.80422e-02
5.49382e+02 1.72956e+03 4.32122e+03 3.09686e+03 -7.27962e-02
5.50152e+02 1.72800e+03 4.31533e+03 3.11953e+03 -7.58887e-02
5.50922e+02 1.72422e+03 4.31289e+03 3.12208e+03 -8.15002e-02
5.51692e+02 1.72311e+03 4.30711e+03 3.11897e+03 -7.92963e-02
5.52462e+02 1.72278e+03 4.31222e+03 3.12164e+03 -7.79359e-02
5.53232e+02 1.72644e+03 4.31589e+03 3.13375e+03 -8.32470e-02
5.54001e+02 1.72578e+03 4.31522e+03 3.12553e+03 -7.75886e-02
5.54771e+02 1.72356e+03 4.32900e+03 3.12175e+03 -7.65598e-02
5.55541e+02 1.72744e+03 4.33033e+03 3.12808e+03 -8.03751e-02
5.56310e+02 1.72333e+03 4.33844e+03 3.12931e+03 -7.45356e-02
5.57080e+02 1.72511e+03 4.33233e+03 3.14553e+03 -7.10306e-02
5.57849e+02 1.72689e+03 4.35378e+03 3.15453e+03 -7.60852e-02
5.58618e+02 1.72256e+03 4.34933e+03 3.15519e+03 -7.18062e-02
5.59388e+02 1.72533e+03 4.34933e+03 3.16975e+03 -8.48634e-02
5.60157e+02 1.72644e+03 4.36611e+03 3.17775e+03 -7.13983e-02
5.60926e+02 1.72389e+03 4.36100e+03 3.18153e+03 -7.77261e-02
5.61695e+02 1.72500e+03 4.39167e+03 3.19986e+03 -8.15212e-02
5.62464e+02 1.72167e+03 4.38300e+03 3.20575e+03 -7.75246e-02
5.63233e+02 1.72511e+03 4.39678e+03 3.21597e+03 -7.83435e-02
5.64001e+02 1.72756e+03 4.40600e+03 3.22875e+03 -7.96687e-02
5.64770e+02 1.72667e+03 4.41200e+03 3.25164e+03 -7.91126e-02
5.65539e+02 1.72689e+03 4.44733e+03 3.26775e+03 -7.71803e-02
5.66307e+02 1.72711e+03 4.45600e+03 3.26642e+03 -7.35624e-02
5.67076e+02 1.72900e+03 4.47122e+03 3.30186e+03 -8.01517e-02
5.67844e+02 1.72733e+03 4.47456e+03 3.33475e+03 -8.29475e-02
5.68612e+02 1.72689e+03 4.49033e+03 3.32908e+03 -7.80193e-02
5.69381e+02 1.72267e+03 4.50689e+03 3.34742e+03 -7.73938e-02
5.70149e+02 1.72578e+03 4.52833e+03 3.37786e+03 -8.19703e-02
5.70917e+02 1.72611e+03 4.55156e+03 3.39819e+03 -7.63410e-02
5.71685e+02 1.72967e+03 4.57467e+03 3.41875e+03 -7.78522e-02
5.72453e+02 1.72478e+03 4.57022e+03 3.41597e+03 -7.96695e-02
5.73220e+02 1.72411e+03 4.58744e+03 3.45386e+03 -7.58242e-02
5.73988e+02 1.72600e+03 4.58278e+03 3.47119e+03 -7.73542e-02
5.74756e+02 1.72667e+03 4.60289e+03 3.47653e+03 -8.01102e-02
5.75523e+02 1.72044e+03 4.59744e+03 3.46975e+03 -7.71272e-02
5.76291e+02 1.72578e+03 4.59833e+03 3.49042e+03 -8.13704e-02
5.77058e+02 1.72511e+03 4.61411e+03 3.49142e+03 -8.11682e-02
5.77826e+02 1.72167e+03 4.63089e+03 3.49553e+03 -7.36464e-02
5.78593e+02 1.72622e+03 4.63289e+03 3.51586e+03 -8.02394e-02
5.79360e+02 1.72644e+03 4.65011e+03 3.52142e+03 -7.73069e-02
5.80127e+02 1.72711e+03 4.65922e+03 3.53075e+03 -7.44085e-02
5.80894e+02 1.72689e+03 4.67600e+03 3.58697e+03 -8.50095e-02
5.81661e+02 1.72544e+03 4.69567e+03 3.57875e+03 -7.92056e-02
5.82428e+02 1.72411e+03 4.69422e+03 3.60775e+03 -8.43652e-02
5.83195e+02 1.72689e+03 4.71333e+03 3.60097e+03 -7.70073e-02
5.83962e+02 1.72722e+03 4.72456e+03 3.62008e+03 -8.19813e-02
5.84728e+02 1.72478e+03 4.74822e+03 3.63897e+03 -7.96879e-02
5.85495e+02 1.72356e+03 4.76667e+03 3.66808e+03 -7.47244e-02
5.86261e+02 1.72533e+03 4.77722e+03 3.69531e+03 -8.29909e-02
5.87028e+02 1.72567e+03 4.79600e+03 3.70986e+03 -7.91708e-02
5.87794e+02 1.72667e+03 4.81078e+03 3.71675e+03 -8.13019e-02
5.88560e+02 1.72478e+03 4.80922e+03 3.71897e+03 -8.25316e-02
5.89326e+02 1.72622e+03 4.83689e+03 3.74519e+03 -8.33517e-02
5.90092e+02 1.72533e+03 4.83811e+03 3.76864e+03 -8.07922e-02
5.90858e+02 1.72478e+03 4.87811e+03 3.81631e+03 -8.03227e-02
5.91624e+02 1.72889e+03 4.90311e+03 3.84697e+03 -8.03433e-02
5.92390e+02 1.72656e+03 4.91711e+03 3.87564e+03 -8.23295e-02
5.93156e+02 1.72600e+03 4.94367e+03 3.90097e+03 -8.37242e-02
5.93922e+02 1.72767e+03 4.98100e+03 3.93497e+03 -8.60171e-02
5.94687e+02 1.72489e+03 4.99800e+03 3.95986e+03 -8.17360e-02
5.95453e+02 1.73000e+03 5.02356e+03 3.98975e+03 -8.58030e-02
5.96218e+02 1.72633e+03 5.05544e+03 4.03053e+03 -7.70392e-02
5.96984e+02 1.72644e+03 5.09600e+03 4.08008e+03 -8.36407e-02
5.97749e+02 1.72733e+03 5.12411e+03 4.11697e+03 -8.19241e-02
5.98514e+02 1.72656e+03 5.16744e+03 4.17119e+03 -8.05489e-02
5.99279e+02 1.72689e+03 5.21767e+03 4.21131e+03 -7.88244e-02
6.00044e+02 1.72333e+03 5.24733e+03 4.26853e+03 -8.35922e-02
6.00809e+02 1.72378e+03 5.30144e+03 4.32919e+03 -8.26435e-02
6.01574e+02 1.72444e+03 5.34311e+03 4.37508e+03 -8.17760e-02
6.02339e+02 1.72678e+03 5.39333e+03 4.43475e+03 -7.78250e-02
6.03104e+02 1.72978e+03 5.45244e+03 4.49097e+03 -7.79985e-02
6.03868e+02 1.72411e+03 5.50100e+03 4.57419e+03 -8.06557e-02
6.04633e+02 1.72578e+03 5.53333e+03 4.62564e+03 -8.17412e-02
6.05397e+02 1.72411e+03 5.60856e+03 4.70553e+03 -8.10533e-02
6.06162e+02 1.72778e+03 5.66322e+03 4.76764e+03 -8.28828e-02
6.06926e+02 1.72756e+03 5.74011e+03 4.85242e+03 -7.99973e-02
6.07690e+02 1.73000e+03 5.80300e+03 4.92708e+03 -8.27853e-02
6.08455e+02 1.72856e+03 5.86267e+03 5.00853e+03 -8.08912e-02
6.09219e+02 1.72678e+03 5.93167e+03 5.08142e+03 -8.44403e-02
6.09983e+02 1.72922e+03 5.98556e+03 5.16508e+03 -8.47479e-02
6.10747e+02 1.73167e+03 6.05733e+03 5.23931e+03 -8.07296e-02
6.11511e+02 1.73233e+03 6.12256e+03 5.33697e+03 -8.41647e-02
6.12274e+02 1.73300e+03 6.18756e+03 5.38253e+03 -7.97310e-02
6.13038e+02 1.72567e+03 6.25656e+03 5.45453e+03 -7.83014e-02
6.13802e+02 1.72667e+03 6.32300e+03 5.56386e+03 -8.20359e-02
6.14565e+02 1.72856e+03 6.38122e+03 5.64897e+03 -8.41071e-02
6.15329e+02 1.72933e+03 6.44089e+03 5.71597e+03 -8.10955e-02
6.16092e+02 1.72700e+03 6.50478e+03 5.80608e+03 -8.72012e-02
6.16855e+02 1.72756e+03 6.59222e+03 5.86386e+03 -8.00372e-02
6.17618e+02 1.72622e+03 6.65911e+03 5.95197e+03 -8.36693e-02
6.18382e+02 1.73033e+03 6.70189e+03 6.04364e+03 -8.12548e-02
6.19145e+02 1.72833e+03 6.79011e+03 6.10197e+03 -8.06428e-02
6.19908e+02 1.72678e+03 6.82856e+03 6.18642e+03 -8.30476e-02
6.20671e+02 1.72611e+03 6.88589e+03 6.22397e+03 -8.13578e-02
6.21433e+02 1.72800e+03 6.96022e+03 6.30553e+03 -8.07734e-02
6.22196e+02 1.72789e+03 7.01289e+03 6.40231e+03 -8.58533e-02
6.22959e+02 1.73133e+03 7.04778e+03 6.47208e+03 -8.03228e-02
6.23721e+02 1.72578e+03 7.10144e+03 6.54364e+03 -8.32650e-02
6.24484e+02 1.72611e+03 7.17300e+03 6.60131e+03 -8.26226e-02
6.25246e+02 1.72978e+03 7.23100e+03 6.68419e+03 -8.05680e-02
6.26009e+02 1.72878e+03 7.28944e+03 6.74075e+03 -8.36386e-02
6.26771e+02 1.72833e+03 7.35078e+03 6.79653e+03 -8.40647e-02
6.27533e+02 1.72778e+03 7.42533e+03 6.85631e+03 -8.59527e-02
6.28295e+02 1.72756e+03 7.50067e+03 6.92875e+03 -7.76744e-02
6.29057e+02 1.72678e+03 7.54400e+03 6.98542e+03 -7.66721e-02
6.29819e+02 1.72856e+03 7.59400e+03 7.07431e+03 -8.17109e-02
6.30581e+02 1.72956e+03 7.64622e+03 7.15497e+03 -8.14423e-02
6.31343e+02 1.72478e+03 7.68778e+03 7.20008e+03 -8.27243e-02
6.32104e+02 1.73256e+03 7.72156e+03 7.29875e+03 -8.31161e-02
6.32866e+02 1.72811e+03 7.76756e+03 7.35342e+03 -8.01579e-02
6.33627e+02 1.72789e+03 7.84956e+03 7.41253e+03 -8.33359e-02
6.34389e+02 1.72700e+03 7.88833e+03 7.46953e+03 -8.30814e-02
6.35150e+02 1.73144e+03 7.93867e+03 7.51831e+03 -8.09780e-02
6.35911e+02 1.73122e+03 7.96900e+03 7.55519e+03 -8.40093e-02
6.36673e+02 1.72967e+03 8.00744e+03 7.60086e+03 -7.70941e-02
6.37434e+02 1.72656e+03 8.04389e+03 7.64653e+03 -8.15555e-02
6.38195e+02 1.72889e+03 8.07000e+03 7.68008e+03 -8.20099e-02
6.38956e+02 1.72400e+03 8.08578e+03 7.70231e+03 -8.38281e-02
6.39717e+02 1.73044e+03 8.12033e+03 7.73119e+03 -8.22732e-02
6.40477e+02 1.72733e+03 8.12200e+03 7.75475e+03 -7.87771e-02
6.41238e+02 1.72644e+03 8.17089e+03 7.78097e+03 -7.95857e-02
6.41999e+02 1.73167e+03 8.20467e+03 7.84153e+03 -8.33017e-02
6.42759e+02 1.72889e+03 8.21244e+03 7.83564e+03 -7.98091e-02
6.43520e+02 1.72789e+03 8.23489e+03 7.85642e+03 -8.20323e-02
6.44280e+02 1.72956e+03 8.25922e+03 7.85897e+03 -7.95374e-02
6.45041e+02 1.72478e+03 8.24911e+03 7.87219e+03 -8.03570e-02
6.45801e+02 1.72944e+03 8.25644e+03 7.88364e+03 -8.50859e-02
6.46561e+02 1.73089e+03 8.26556e+03 7.90053e+03 -8.23472e-02
6.47321e+02 1.72778e+03 8.27556e+03 7.91053e+03 -8.35626e-02
6.48081e+02 1.72711e+03 8.28122e+03 7.89997e+03 -7.87306e-02
6.48841e+02 1.72767e+03 8.28644e+03 7.92831e+03 -8.32393e-02
6.49601e+02 1.72556e+03 8.29567e+03 7.94008e+03 -8.10236e-02
6.50360e+02 1.72500e+03 8.29311e+03 7.96531e+03 -8.73088e-02
6.51120e+02 1.72711e+03 8.29867e+03 7.93919e+03 -8.44947e-02
6.51880e+02 1.72733e+03 8.31311e+03 7.95431e+03 -8.15479e-02
6.52639e+02 1.72489e+03 8.31433e+03 7.94564e+03 -7.96026e-02
6.53399e+02 1.72822e+03 8.32544e+03 7.96197e+03 -7.75883e-02
6.54158e+02 1.73233e+03 8.31978e+03 7.94697e+03 -8.17997e-02
6.54917e+02 1.72756e+03 8.31456e+03 7.98731e+03 -8.12007e-02
6.55676e+02 1.72656e+03 8.50633e+03 8.24453e+03 -8.44718e-02
6.56435e+02 1.72989e+03 8.57778e+03 8.29986e+03 -8.45934e-02
6.57194e+02 1.72867e+03 8.44878e+03 8.16808e+03 -8.40154e-02
6.57953e+02 1.73122e+03 8.36022e+03 8.02953e+03 -8.42977e-02
6.58712e+02 1.73089e+03 8.33989e+03 8.01775e+03 -8.46048e-02
6.59471e+02 1.73000e+03 8.35756e+03 8.01475e+03 -7.86167e-02
6.60230e+02 1.72311e+03 8.33833e+03 8.00442e+03 -8.26474e-02
6.60988e+02 1.72967e+03 8.35922e+03 8.04264e+03 -7.78671e-02
6.61747e+02 1.72711e+03 8.37467e+03 8.07775e+03 -8.54472e-02
6.62505e+02 1.72811e+03 8.39556e+03 8.08908e+03 -8.41664e-02
6.63264e+02 1.73033e+03 8.40378e+03 8.14108e+03 -8.80852e-02
6.64022e+02 1.72811e+03 8.40233e+03 8.12531e+03 -8.46534e-02
6.64780e+02 1.72600e+03 8.41911e+03 8.11931e+03 -8.20940e-02
6.65538e+02 1.72711e+03 8.45656e+03 8.14242e+03 -8.22004e-02
6.66296e+02 1.73022e+03 8.46067e+03 8.18564e+03 -8.14699e-02
6.67054e+02 1.72767e+03 8.48733e+03 8.23864e+03 -8.25600e-02
6.67812e+02 1.72767e+03 8.53789e+03 8.26186e+03 -8.18506e-02
6.68570e+02 1.72967e+03 8.60089e+03 8.31331e+03 -8.14051e-02
6.69327e+02 1.72733e+03 8.62889e+03 8.34308e+03 -7.94388e-02
6.70085e+02 1.72667e+03 8.68022e+03 8.36697e+03 -7.77905e-02
6.70843e+02 1.72678e+03 8.70356e+03 8.43808e+03 -7.98905e-02
6.71600e+02 1.73000e+03 8.72411e+03 8.50453e+03 -8.11192e-02
6.72357e+02 1.72567e+03 8.78933e+03 8.55219e+03 -8.42749e-02
6.73115e+02 1.72700e+03 8.81967e+03 8.61453e+03 -8.25275e-02
6.73872e+02 1.73133e+03 8.89244e+03 8.70731e+03 -8.49783e-02
6.74629e+02 1.72644e+03 8.93311e+03 8.79364e+03 -8.73214e-02
6.75386e+02 1.73078e+03 8.99033e+03 8.85308e+03 -8.56826e-02
6.76143e+02 1.72678e+03 9.05122e+03 8.91053e+03 -8.35607e-02
6.76900e+02 1.72644e+03 9.10167e+03 8.97286e+03 -8.52252e-02
6.77657e+02 1.72789e+03 9.17967e+03 9.06408e+03 -8.49001e-02
6.78413e+02 1.72700e+03 9.24056e+03 9.09875e+03 -8.25441e-02
6.79170e+02 1.72867e+03 9.31267e+03 9.17808e+03 -8.18154e-02
6.79927e+02 1.73011e+03 9.42711e+03 9.30553e+03 -7.65037e-02
6.80683e+02 1.72878e+03 9.49356e+03 9.38231e+03 -8.08333e-02
6.81439e+02 1.72456e+03 9.55156e+03 9.44253e+03 -8.12135e-02
6.82196e+02 1.72811e+03 9.62944e+03 9.54397e+03 -8.19540e-02
6.82952e+02 1.73156e+03 9.67544e+03 9.64742e+03 -8.38391e-02
6.83708e+02 1.72833e+03 9.73833e+03 9.72286e+03 -8.51867e-02
6.84464e+02 1.73011e+03 9.83367e+03 9.80942e+03 -8.22758e-02
6.85220e+02 1.72700e+03 9.88678e+03 9.87842e+03 -8.35143e-02
6.85976e+02 1.72333e+03 9.98156e+03 1.00125e+04 -8.38648e-02
6.86732e+02 1.72833e+03 1.00547e+04 1.00999e+04 -8.08007e-02
6.87488e+02 1.72767e+03 1.01659e+04 1.02494e+04 -8.50808e-02
6.88243e+02 1.72533e+03 1.02584e+04 1.03518e+04 -8.22185e-02
6.88999e+02 1.72778e+03 1.03214e+04 1.04333e+04 -8.39931e-02
6.89754e+02 1.72644e+03 1.04344e+04 1.05543e+04 -8.41352e-02
6.90510e+02 1.73133e+03 1.05340e+04 1.06452e+04 -8.36215e-02
6.91265e+02 1.72711e+03 1.06109e+04 1.07464e+04 -8.29248e-02
6.92020e+02 1.72800e+03 1.07113e+04 1.08795e+04 -8.38927e-02
6.92775e+02 1.72811e+03 1.08082e+04 1.09788e+04 -8.37158e-02
6.93530e+02 1.72622e+03 1.08752e+04 1.10642e+04 -8.53592e-02
6.94285e+02 1.72278e+03 1.09679e+04 1.11965e+04 -8.25166e-02
6.95040e+02 1.72600e+03 1.10629e+04 1.13329e+04 -8.31808e-02
6.95795e+02 1.72978e+03 1.11497e+04 1.14229e+04 -8.36025e-02
6.96550e+02 1.72622e+03 1.12577e+04 1.15135e+04 -8.00275e-02
6.97304e+02 1.72722e+03 1.13597e+04 1.15829e+04 -7.80451e-02
6.98059e+02 1.72633e+03 1.14054e+04 1.17045e+04 -7.81413e-02
6.98813e+02 1.72489e+03 1.14774e+04 1.17669e+04 -8.11200e-02
6.99568e+02 1.72589e+03 1.15089e+04 1.18571e+04 -8.25738e-02
7.00322e+02 1.72733e+03 1.16057e+04 1.20016e+04 -7.96560e-02
7.01076e+02 1.72544e+03 1.17001e+04 1.21009e+04 -8.27005e-02
7.01831e+02 1.72667e+03 1.17171e+04 1.21936e+04 -8.39199e-02
7.02585e+02 1.72467e+03 1.17919e+04 1.22843e+04 -8.33074e-02
7.03339e+02 1.72833e+03 1.18981e+04 1.23973e+04 -8.32267e-02
7.04092e+02 1.72733e+03 1.20048e+04 1.24386e+04 -8.24425e-02
7.04846e+02 1.73000e+03 1.20486e+04 1.24849e+04 -8.18845e-02
7.05600e+02 1.72711e+03 1.20634e+04 1.25598e+04 -8.44499e-02
7.06354e+02 1.72900e+03 1.21228e+04 1.26912e+04 -8.95309e-02
7.07107e+02 1.72689e+03 1.21871e+04 1.27149e+04 -8.28667e-02
7.07861e+02 1.72578e+03 1.22353e+04 1.27419e+04 -8.12236e-02
7.08614e+02 1.72567e+03 1.22617e+04 1.27618e+04 -8.43748e-02
7.09367e+02 1.72433e+03 1.23142e+04 1.28518e+04 -8.36089e-02
7.10121e+02 1.72589e+03 1.23722e+04 1.29579e+04 -8.27786e-02
7.10874e+02 1.72456e+03 1.24274e+04 1.29933e+04 -8.18862e-02
7.11627e+02 1.72878e+03 1.24564e+04 1.30058e+04 -8.10651e-02
7.12380e+02 1.72856e+03 1.24646e+04 1.30184e+04 -8.37448e-02
7.13133e+02 1.72311e+03 1.25803e+04 1.31183e+04 -8.61200e-02
7.13886e+02 1.72700e+03 1.25866e+04 1.31671e+04 -8.36744e-02
7.14638e+02 1.72511e+03 1.25859e+04 1.31372e+04 -8.23727e-02
7.15391e+02 1.72711e+03 1.25553e+04 1.30834e+04 -8.20651e-02
7.16143e+02 1.72467e+03 1.25369e+04 1.31246e+04 -8.42702e-02
7.16896e+02 1.72533e+03 1.25810e+04 1.31221e+04 -8.41784e-02
7.17648e+02 1.72433e+03 1.25660e+04 1.31261e+04 -8.39844e-02
7.18401e+02 1.72756e+03 1.24852e+04 1.30915e+04 -8.72762e-02
7.19153e+02 1.72667e+03 1.24363e+04 1.30638e+04 -8.78504e-02
7.19905e+02 1.72544e+03 1.23809e+04 1.30363e+04 -8.78034e-02
7.20657e+02 1.72311e+03 1.23810e+04 1.29422e+04 -8.56193e-02
7.21409e+02 1.72456e+03 1.23413e+04 1.28329e+04 -8.09442e-02
7.22161e+02 1.72222e+03 1.23124e+04 1.27775e+04 -7.89015e-02
7.22913e+02 1.72511e+03 1.23144e+04 1.28065e+04 -8.16802e-02
7.23664e+02 1.72489e+03 1.23383e+04 1.28454e+04 -8.36940e-02
7.24416e+02 1.72500e+03 1.23139e+04 1.27961e+04 -8.15795e-02
7.25168e+02 1.72844e+03 1.22912e+04 1.27664e+04 -8.21231e-02
7.25919e+02 1.72567e+03 1.23187e+04 1.28146e+04 -8.29260e-02
7.26670e+02 1.72556e+03 1.23409e+04 1.29276e+04 -8.62616e-02
7.27422e+02 1.72467e+03 1.23994e+04 1.29502e+04 -8.20060e-02
7.28173e+02 1.72689e+03 1.24047e+04 1.29464e+04 -7.90021e-02
